id,idade,salario,sexo,renda_extra,tempo_emprego,setor,nacionalidade,status_emprego
1522,52.0,91502.70987303148,Feminino,1490.378464400453,25.15492577653221,Educação,Brasileiro,Empregado
1523,56.0,98803.88622783667,Masculino,1490.378464400453,30.513916093859162,Saúde,Estrangeiro,Empregado
1524,63.0,32666.369455410328,Feminino,1490.378464400453,30.61082096467828,Saúde,Estrangeiro,Desempregado
1525,46.0,70272.03184984103,Masculino,,14.250457951718364,Saúde,Brasileiro,Empregado
1526,46.0,115391.03423531927,Masculino,1490.378464400453,10.963327825639828,Tecnologia,Estrangeiro,Empregado
1527,61.0,50070.03138412286,Feminino,,32.04656268700634,Tecnologia,Estrangeiro,Desempregado
1528,33.0,50447.29719329505,Masculino,,15.08715167136974,Saúde,Brasileiro,Desempregado
1529,61.0,26261.32583612809,Feminino,,36.13344026090821,Saúde,Estrangeiro,Desempregado
1530,64.0,79685.24082602622,Feminino,,,Educação,Brasileiro,Desempregado
1531,27.0,135341.79758417775,Masculino,,2.328700483013586,Educação,Estrangeiro,Desempregado
1532,,31487.617948413626,Masculino,1490.378464400453,37.08016640405633,Varejo,Brasileiro,Empregado
1533,42.0,48889.83868700033,Masculino,1490.378464400453,25.938196567257393,Educação,Brasileiro,Desempregado
1534,56.0,,Feminino,,15.183974257933293,Educação,Brasileiro,Empregado
1535,37.0,116465.5920705266,Masculino,,30.20241659264731,Educação,Estrangeiro,Desempregado
1536,22.0,105079.44910032331,Feminino,,26.89307239974565,Tecnologia,Estrangeiro,Desempregado
1537,18.0,76992.98807273188,Feminino,1490.378464400453,,Educação,Brasileiro,Empregado
1538,47.0,119883.61740729696,Masculino,1490.378464400453,3.954933706506054,Educação,Brasileiro,Desempregado
1539,20.0,101203.87645711274,Feminino,,32.48718349171006,Saúde,Estrangeiro,Empregado
1540,62.0,137005.0999571524,Masculino,1490.378464400453,34.64092762722499,Tecnologia,Estrangeiro,Empregado
1541,31.0,127253.34364233662,Masculino,1490.378464400453,6.886747542105964,Varejo,Estrangeiro,Empregado
1542,47.0,56601.700761150074,Masculino,,34.02046607908267,Varejo,Estrangeiro,Desempregado
1543,21.0,58929.82220427503,Masculino,,35.11389244066257,Educação,Estrangeiro,Desempregado
1544,35.0,40669.559474048205,Masculino,1490.378464400453,21.977144491540642,Varejo,Brasileiro,Desempregado
1545,54.0,67120.59071468207,Masculino,1490.378464400453,,Varejo,Estrangeiro,Desempregado
1546,42.0,,Masculino,1490.378464400453,15.289492800579655,Varejo,Brasileiro,Desempregado
1547,18.0,75718.89607688262,Feminino,,11.271665900370639,Educação,Estrangeiro,Desempregado
1548,63.0,52561.0543361383,Masculino,,28.879325878065792,Varejo,Brasileiro,Empregado
1549,32.0,120310.36055944413,Feminino,,34.47500596063233,Educação,Brasileiro,Desempregado
1550,26.0,92808.875432832,Feminino,1490.378464400453,26.1631021182299,Saúde,Estrangeiro,Desempregado
1551,32.0,43700.181190869065,Feminino,1490.378464400453,20.46362442586197,Saúde,Brasileiro,Desempregado
1552,41.0,72586.21014510823,Masculino,,6.356990673766862,Varejo,Brasileiro,Desempregado
1553,21.0,76808.71444241791,Feminino,1490.378464400453,2.1383485041927264,Saúde,Brasileiro,Empregado
1554,29.0,119228.71257115233,Feminino,,17.827671609869856,Educação,Brasileiro,Empregado
1555,54.0,27583.921111488056,Masculino,1490.378464400453,1.973982547896851,Saúde,Estrangeiro,Empregado
1556,54.0,58627.45584978881,Masculino,,22.773385276289005,Varejo,Brasileiro,Empregado
1557,60.0,89699.53766444026,Feminino,1490.378464400453,15.309167652710851,Educação,Estrangeiro,Empregado
1558,23.0,58605.84280660542,Masculino,1490.378464400453,30.28756478727878,Tecnologia,Brasileiro,Desempregado
1559,56.0,103554.25592737486,Masculino,,12.225939873447338,Educação,Estrangeiro,Empregado
1560,,85233.43490932707,Masculino,,23.719308038697285,Saúde,Estrangeiro,Empregado
1561,41.0,70213.78185744758,Masculino,,21.50734087020402,Tecnologia,Estrangeiro,Desempregado
1562,28.0,143651.07835881403,Feminino,,0.18849702088964637,Educação,Brasileiro,Desempregado
1563,30.0,104019.93739830717,Masculino,,,Tecnologia,Estrangeiro,Empregado
1564,51.0,41242.671533492656,Masculino,1490.378464400453,11.61472849944082,Tecnologia,Estrangeiro,Desempregado
1565,42.0,95011.46218042444,Masculino,,35.2894032408306,Tecnologia,Brasileiro,Desempregado
1566,24.0,122591.48165011262,Feminino,,5.880598195991142,Educação,Estrangeiro,Empregado
1567,21.0,113561.21218659966,Feminino,,28.435773218421666,Saúde,Brasileiro,Desempregado
1568,25.0,46511.15366190742,Masculino,,38.934662646091496,Educação,Brasileiro,Empregado
1569,37.0,146552.49988001294,Masculino,,31.62270210764621,Saúde,Estrangeiro,Empregado
1570,46.0,81101.70571832574,Feminino,1490.378464400453,9.717814467481759,Educação,Brasileiro,Desempregado
1571,62.0,44878.12546753266,Masculino,,36.33461041652326,Educação,Brasileiro,Empregado
1572,63.0,47524.469266018496,Masculino,,3.724286260335603,Educação,Brasileiro,Empregado
1573,27.0,37279.374023635064,Feminino,,18.72567767482943,Saúde,Estrangeiro,Desempregado
1574,,125439.76355436679,Masculino,1490.378464400453,35.50167630905655,Educação,Brasileiro,Desempregado
1575,51.0,40253.81179023108,Masculino,1490.378464400453,25.65062837027479,Tecnologia,Brasileiro,Desempregado
1576,43.0,40640.657142718366,Feminino,,16.545782589107954,Educação,Brasileiro,Desempregado
1577,58.0,131308.9518451047,Feminino,,11.712514669486751,Tecnologia,Estrangeiro,Empregado
1578,20.0,68075.51055594496,Masculino,1490.378464400453,,Varejo,Brasileiro,Desempregado
1579,23.0,28857.238038509055,Feminino,1490.378464400453,20.35767124037145,Varejo,Estrangeiro,Desempregado
1580,,31486.91243980136,Masculino,1490.378464400453,12.761757194912295,Saúde,Brasileiro,Empregado
1581,22.0,42771.30583798695,Masculino,,38.75871448329199,Saúde,Estrangeiro,Empregado
1582,64.0,51674.168496961196,Masculino,,37.323106122645804,Varejo,Estrangeiro,Empregado
1583,40.0,,Feminino,1490.378464400453,34.82685872857283,Educação,Estrangeiro,Empregado
1584,26.0,44665.78500022853,Feminino,,16.873193420906137,Educação,Brasileiro,Desempregado
1585,52.0,39859.298897133995,Masculino,1490.378464400453,27.652070773409157,Educação,Brasileiro,Desempregado
1586,37.0,120589.89268453489,Masculino,1490.378464400453,,Varejo,Brasileiro,Empregado
1587,59.0,108881.9104824893,Feminino,1490.378464400453,34.017179507157124,Tecnologia,Estrangeiro,Empregado
1588,52.0,79415.52768190452,Feminino,,16.573080560808307,Saúde,Brasileiro,Empregado
1589,35.0,93663.721435013,Feminino,1490.378464400453,4.495441972890428,Tecnologia,Brasileiro,Empregado
1590,34.0,63998.00254080231,Masculino,1490.378464400453,3.0252145533819785,Varejo,Estrangeiro,Desempregado
1591,41.0,85312.55252942009,Feminino,,23.082561809028107,Tecnologia,Brasileiro,Empregado
1592,20.0,88334.08112284323,Feminino,1490.378464400453,25.705117408437268,Educação,Brasileiro,Desempregado
1593,49.0,73404.65889726198,Masculino,,33.993704183880965,Educação,Estrangeiro,Empregado
1594,52.0,138321.52633402034,Masculino,1490.378464400453,11.700600813641241,Tecnologia,Estrangeiro,Desempregado
1595,55.0,27007.733122625767,Masculino,,6.698819622001699,Varejo,Brasileiro,Desempregado
1596,30.0,122771.40788640577,Feminino,1490.378464400453,15.16023332712798,Tecnologia,Estrangeiro,Desempregado
1597,64.0,40547.85390516554,Masculino,1490.378464400453,14.143004945291002,Educação,Brasileiro,Desempregado
1598,42.0,124693.42006714993,Masculino,1490.378464400453,5.29875816071419,Educação,Brasileiro,Empregado
1599,26.0,101988.98945959016,Masculino,1490.378464400453,26.891306100526084,Varejo,Brasileiro,Desempregado
1600,21.0,130409.76136705029,Masculino,1490.378464400453,20.34767762917504,Tecnologia,Brasileiro,Empregado
1601,31.0,37189.29070511218,Feminino,,,Educação,Brasileiro,Desempregado
1602,54.0,94872.57926247176,Masculino,,14.107644806789388,Educação,Estrangeiro,Desempregado
1603,51.0,87635.98503277464,Feminino,1490.378464400453,13.02808846310809,Tecnologia,Estrangeiro,Empregado
1604,28.0,113274.14787041982,Feminino,1490.378464400453,18.903034121754224,Tecnologia,Brasileiro,Empregado
1605,58.0,91786.31898670948,Feminino,1490.378464400453,35.09629381580588,Saúde,Estrangeiro,Desempregado
1606,20.0,92591.82089163802,Masculino,,1.6112522693592135,Varejo,Estrangeiro,Desempregado
1607,45.0,78699.49294700808,Feminino,,32.19331269185888,Varejo,Brasileiro,Empregado
1608,46.0,63604.30300091761,Masculino,1490.378464400453,14.75950450631026,Tecnologia,Estrangeiro,Desempregado
1609,26.0,85283.04515652402,Masculino,,34.18476103153911,Varejo,Estrangeiro,Empregado
1610,,39811.54484605008,Masculino,1490.378464400453,32.08812035343426,Educação,Brasileiro,Empregado
1611,42.0,145189.1673728856,Feminino,1490.378464400453,13.950449895843535,Tecnologia,Brasileiro,Empregado
1612,51.0,114301.34545332479,Masculino,1490.378464400453,27.755061412864638,Tecnologia,Brasileiro,Desempregado
1613,29.0,144058.38958598085,Masculino,,6.385310270937605,Tecnologia,Brasileiro,Desempregado
1614,59.0,,Masculino,1490.378464400453,35.85126208655152,Saúde,Brasileiro,Empregado
1615,26.0,134917.627522066,Feminino,1490.378464400453,16.179642578076376,Varejo,Brasileiro,Empregado
1616,32.0,126098.7480704423,Feminino,1490.378464400453,18.225024614208007,Saúde,Brasileiro,Empregado
1617,57.0,109644.05155720921,Feminino,,28.230362041479395,Educação,Estrangeiro,Empregado
1618,42.0,103128.64826065072,Masculino,,32.83360946819404,Varejo,Brasileiro,Desempregado
1619,22.0,64568.70815848375,Feminino,,9.453709733128385,Saúde,Estrangeiro,Empregado
1620,28.0,127051.34812062884,Masculino,1490.378464400453,26.454005595079817,Tecnologia,Estrangeiro,Desempregado
1621,51.0,87689.43268496673,Masculino,,15.679921755565939,Saúde,Brasileiro,Empregado
1622,41.0,33861.44698641067,Feminino,1490.378464400453,14.748116960158452,Tecnologia,Estrangeiro,Desempregado
1623,32.0,64107.89510689125,Masculino,,27.601032957626188,Saúde,Estrangeiro,Desempregado
1624,55.0,141912.13731816597,Feminino,1490.378464400453,15.487330966237373,Saúde,Estrangeiro,Desempregado
1625,25.0,131335.0325756058,Masculino,,13.844340006576306,Saúde,Brasileiro,Desempregado
1626,22.0,147738.2122595674,Feminino,1490.378464400453,33.435536325049696,Tecnologia,Estrangeiro,Desempregado
1627,43.0,103499.17282551226,Masculino,,4.051044953240255,Saúde,Estrangeiro,Empregado
1628,35.0,55938.7591425515,Masculino,,27.035704913208427,Varejo,Brasileiro,Empregado
1629,23.0,45351.88120960797,Masculino,,9.949015751624986,Varejo,Estrangeiro,Desempregado
1630,54.0,48364.3050760577,Masculino,1490.378464400453,0.6199296730476123,Varejo,Estrangeiro,Empregado
1631,30.0,27474.4572934068,Masculino,,6.670570754907681,Tecnologia,Estrangeiro,Empregado
1632,45.0,,Feminino,,24.266461191034708,Tecnologia,Estrangeiro,Empregado
1633,22.0,48928.46006244281,Masculino,,28.365087659437496,Varejo,Estrangeiro,Empregado
1634,30.0,76456.9325570878,Feminino,,0.8423113422528017,Varejo,Brasileiro,Empregado
1635,34.0,141874.30397984566,Feminino,1490.378464400453,1.457017732068806,Varejo,Estrangeiro,Empregado
1636,57.0,78817.52618839874,Feminino,,36.101684593718126,Educação,Brasileiro,Empregado
1637,62.0,134748.06212310435,Masculino,1490.378464400453,2.9322327245487934,Varejo,Estrangeiro,Desempregado
1638,49.0,100688.09582698456,Masculino,1490.378464400453,35.76728634466285,Saúde,Brasileiro,Empregado
1639,46.0,,Masculino,1490.378464400453,9.126636550036231,Educação,Brasileiro,Empregado
1640,20.0,69481.84490740142,Feminino,1490.378464400453,29.600712006328514,Educação,Brasileiro,Empregado
1641,57.0,35489.941977678674,Masculino,,12.389329957840483,Tecnologia,Estrangeiro,Desempregado
1642,,66682.82419950131,Masculino,1490.378464400453,34.350081024367356,Saúde,Estrangeiro,Desempregado
1643,57.0,109692.61818794176,Feminino,1490.378464400453,28.018194616974313,Tecnologia,Estrangeiro,Empregado
1644,44.0,34013.8866161794,Feminino,1490.378464400453,16.072538344067805,Tecnologia,Estrangeiro,Desempregado
1645,30.0,50675.17605975366,Feminino,1490.378464400453,3.052098166963182,Saúde,Estrangeiro,Desempregado
1646,62.0,72680.13017666394,Feminino,,29.30800735483228,Tecnologia,Brasileiro,Empregado
1647,50.0,,Feminino,,24.675390238607264,Saúde,Brasileiro,Desempregado
1648,23.0,123107.72786986003,Feminino,1490.378464400453,0.11646871335154962,Saúde,Brasileiro,Empregado
1649,41.0,116685.84331151299,Masculino,1490.378464400453,0.37679423889781294,Tecnologia,Estrangeiro,Desempregado
1650,36.0,39523.86956568075,Feminino,1490.378464400453,32.35171892770776,Varejo,Estrangeiro,Empregado
1651,33.0,,Masculino,,10.375989552074154,Tecnologia,Brasileiro,Desempregado
1652,57.0,123158.60143950189,Masculino,,25.445346709122628,Educação,Estrangeiro,Empregado
1653,45.0,100137.83695304103,Masculino,,18.168576790609897,Tecnologia,Estrangeiro,Empregado
1654,50.0,148795.2227497965,Feminino,,34.53720058087069,Saúde,Brasileiro,Desempregado
1655,58.0,65656.73824056899,Masculino,,36.67844452409955,Educação,Brasileiro,Empregado
1656,30.0,142659.05603023147,Feminino,1490.378464400453,39.87230850715416,Saúde,Estrangeiro,Empregado
1657,60.0,139341.38936956297,Feminino,,6.147365432289873,Varejo,Estrangeiro,Desempregado
1658,62.0,26435.08246867223,Masculino,,34.518561859019016,Varejo,Brasileiro,Empregado
1659,42.0,,Feminino,1490.378464400453,10.640855069152071,Educação,Estrangeiro,Empregado
1660,59.0,147138.02913144667,Masculino,,,Varejo,Brasileiro,Desempregado
1661,53.0,37890.17030100947,Masculino,,20.230913354768436,Varejo,Brasileiro,Empregado
1662,44.0,93473.08679791493,Feminino,,0.7195252628955062,Tecnologia,Brasileiro,Desempregado
1663,55.0,147369.68838013802,Masculino,1490.378464400453,37.31085119624379,Tecnologia,Estrangeiro,Empregado
1664,24.0,94436.92801323252,Masculino,,3.133082205968738,Varejo,Brasileiro,Desempregado
1665,22.0,48726.9128715195,Masculino,1490.378464400453,27.528756776309432,Varejo,Brasileiro,Desempregado
1666,60.0,97772.90376157372,Feminino,1490.378464400453,31.40027344833048,Tecnologia,Estrangeiro,Empregado
1667,62.0,50555.071743693356,Masculino,,31.81151396190737,Varejo,Brasileiro,Desempregado
1668,48.0,89963.03286181053,Feminino,,5.4197807571537915,Varejo,Estrangeiro,Empregado
1669,40.0,34255.2772390435,Feminino,,17.902798020318883,Saúde,Estrangeiro,Empregado
1670,59.0,100685.33365180058,Masculino,,33.177154817359195,Varejo,Estrangeiro,Desempregado
1671,27.0,89598.74239101977,Masculino,1490.378464400453,12.107168415150188,Educação,Brasileiro,Empregado
1672,49.0,117520.17109518289,Feminino,,18.709947014986543,Saúde,Brasileiro,Empregado
1673,60.0,103837.55889484813,Feminino,1490.378464400453,10.91175570799383,Educação,Estrangeiro,Desempregado
1674,47.0,93700.78356634459,Masculino,1490.378464400453,18.54205671541297,Varejo,Estrangeiro,Empregado
1675,56.0,111222.35615601514,Masculino,1490.378464400453,35.5135169037152,Tecnologia,Estrangeiro,Empregado
1676,48.0,42992.739196528855,Feminino,1490.378464400453,18.204969241310778,Saúde,Brasileiro,Desempregado
1677,35.0,99419.9576573255,Feminino,1490.378464400453,22.236480682972815,Tecnologia,Estrangeiro,Empregado
1678,53.0,46513.82535284721,Feminino,,16.15905133212334,Saúde,Estrangeiro,Empregado
1679,19.0,140690.27598148512,Feminino,1490.378464400453,18.404687328133022,Tecnologia,Estrangeiro,Desempregado
1680,31.0,33541.76310570053,Feminino,1490.378464400453,0.606967961856868,Saúde,Brasileiro,Empregado
1681,30.0,78796.84371134915,Masculino,,11.34982039841824,Saúde,Estrangeiro,Empregado
1682,46.0,111974.68470693061,Feminino,,17.463268869672977,Educação,Brasileiro,Desempregado
1683,29.0,82252.77645853235,Feminino,1490.378464400453,25.351879039709154,Tecnologia,Brasileiro,Empregado
1684,56.0,36511.9066541128,Masculino,1490.378464400453,18.002077222155684,Educação,Estrangeiro,Empregado
1685,19.0,,Masculino,,13.51268173286256,Educação,Estrangeiro,Desempregado
1686,49.0,105203.98860341932,Feminino,1490.378464400453,,Tecnologia,Estrangeiro,Desempregado
1687,30.0,112974.03887381345,Feminino,,9.691733168018661,Saúde,Brasileiro,Empregado
1688,63.0,71657.47680784485,Masculino,,36.979771310962114,Educação,Brasileiro,Empregado
1689,44.0,95457.49637859527,Feminino,1490.378464400453,,Tecnologia,Brasileiro,Desempregado
1690,58.0,81335.80936736414,Feminino,,0.5363781548849245,Saúde,Estrangeiro,Empregado
1691,,109007.00484403168,Masculino,1490.378464400453,,Educação,Brasileiro,Empregado
1692,57.0,97944.62091560233,Feminino,1490.378464400453,,Educação,Estrangeiro,Empregado
1693,48.0,90719.52744489186,Masculino,1490.378464400453,8.8580356549298,Educação,Estrangeiro,Desempregado
1694,51.0,56190.54585478108,Masculino,,32.224331552572586,Saúde,Estrangeiro,Empregado
1695,41.0,,Masculino,1490.378464400453,2.331012062422979,Educação,Brasileiro,Empregado
1696,62.0,46760.20941392866,Masculino,,36.846509467781964,Saúde,Brasileiro,Desempregado
1697,52.0,39633.25517802108,Feminino,1490.378464400453,34.976680146667135,Varejo,Brasileiro,Desempregado
1698,23.0,81135.59312636835,Masculino,1490.378464400453,22.843726497380587,Educação,Estrangeiro,Desempregado
1699,36.0,101532.26884523057,Feminino,,0.3599462913302309,Varejo,Brasileiro,Empregado
1700,47.0,51635.62608560102,Feminino,1490.378464400453,,Tecnologia,Brasileiro,Empregado
1701,24.0,,Feminino,1490.378464400453,16.2729058959386,Educação,Estrangeiro,Desempregado
1702,27.0,25835.266152985972,Feminino,,18.40256466990247,Tecnologia,Estrangeiro,Empregado
1703,58.0,121537.62689566785,Feminino,,11.90715034249488,Tecnologia,Brasileiro,Empregado
1704,49.0,,Masculino,,1.317914729821199,Tecnologia,Estrangeiro,Empregado
1705,51.0,71694.35013096023,Masculino,1490.378464400453,23.605096237061684,Varejo,Brasileiro,Empregado
1706,45.0,31311.11805155099,Masculino,,20.966186707790236,Saúde,Estrangeiro,Desempregado
1707,32.0,103435.82147303491,Masculino,,11.320025417163109,Varejo,Estrangeiro,Desempregado
1708,47.0,,Feminino,1490.378464400453,1.5190387027842611,Varejo,Brasileiro,Empregado
1709,54.0,142033.3924266524,Masculino,,39.78376748887761,Tecnologia,Estrangeiro,Desempregado
1710,46.0,92748.75936122074,Feminino,1490.378464400453,19.279447473056237,Educação,Estrangeiro,Empregado
1711,39.0,142456.4389116885,Feminino,1490.378464400453,30.240169670963084,Saúde,Estrangeiro,Empregado
1712,21.0,52560.46168416301,Masculino,,18.09256140205342,Tecnologia,Brasileiro,Desempregado
1713,37.0,115715.73879551291,Masculino,1490.378464400453,1.7268116345176576,Saúde,Estrangeiro,Desempregado
1714,49.0,102156.12760609071,Masculino,,12.384029803420002,Varejo,Estrangeiro,Empregado
1715,53.0,117426.02872891398,Masculino,,12.804405640236048,Saúde,Brasileiro,Empregado
1716,21.0,51833.482996567094,Feminino,,33.53411616196064,Saúde,Brasileiro,Empregado
1717,44.0,108124.31452972171,Feminino,,26.169199119994975,Educação,Estrangeiro,Empregado
1718,34.0,87255.04913210863,Masculino,1490.378464400453,11.017196145578914,Tecnologia,Estrangeiro,Desempregado
1719,29.0,117853.12186328953,Feminino,1490.378464400453,,Saúde,Estrangeiro,Desempregado
1720,39.0,65880.58051897722,Feminino,,12.861673295914855,Saúde,Brasileiro,Empregado
1721,34.0,136257.12818315657,Feminino,,39.929361033148815,Varejo,Estrangeiro,Empregado
1722,27.0,35537.664326418795,Masculino,1490.378464400453,39.84654772681053,Varejo,Brasileiro,Desempregado
1723,,125898.66484889851,Feminino,,7.648420709869672,Saúde,Brasileiro,Empregado
1724,39.0,132664.95322688634,Masculino,1490.378464400453,12.509644647536007,Tecnologia,Estrangeiro,Desempregado
1725,43.0,127156.53892085265,Masculino,,19.441767939386168,Saúde,Estrangeiro,Empregado
1726,35.0,89090.799282722,Feminino,1490.378464400453,26.564026845915638,Saúde,Brasileiro,Desempregado
1727,31.0,79798.12250384517,Feminino,1490.378464400453,21.121897960151973,Educação,Estrangeiro,Empregado
1728,64.0,,Masculino,1490.378464400453,38.77765876529027,Tecnologia,Estrangeiro,Empregado
1729,46.0,53646.49390177026,Feminino,,28.959566569427658,Educação,Brasileiro,Empregado
1730,29.0,93359.49573450557,Feminino,,8.481793975318975,Tecnologia,Estrangeiro,Desempregado
1731,53.0,108834.44067279069,Masculino,,,Tecnologia,Brasileiro,Desempregado
1732,52.0,112608.454482679,Masculino,,27.53605162837427,Tecnologia,Estrangeiro,Empregado
1733,29.0,50503.08321732233,Masculino,,6.3380976072305195,Educação,Brasileiro,Empregado
1734,24.0,106749.26154247516,Masculino,1490.378464400453,31.507073613430165,Educação,Brasileiro,Empregado
1735,46.0,127296.19581016716,Feminino,1490.378464400453,12.441466690413478,Educação,Estrangeiro,Empregado
1736,28.0,31252.322102639027,Feminino,1490.378464400453,13.07573052222426,Varejo,Brasileiro,Desempregado
1737,50.0,138940.16166566458,Masculino,1490.378464400453,0.43193569558047873,Educação,Brasileiro,Desempregado
1738,23.0,28688.00689315074,Masculino,1490.378464400453,28.040450683801627,Varejo,Estrangeiro,Desempregado
1739,64.0,69496.37906104929,Masculino,1490.378464400453,4.530790122587431,Varejo,Estrangeiro,Empregado
1740,32.0,26976.64952912026,Feminino,1490.378464400453,30.915223098540725,Varejo,Estrangeiro,Empregado
1741,49.0,34643.146067447735,Masculino,,19.67471287668827,Saúde,Brasileiro,Desempregado
1742,28.0,138896.03564750988,Feminino,1490.378464400453,31.371192598182766,Saúde,Brasileiro,Empregado
1743,40.0,69357.60384326847,Masculino,,23.357061567909653,Saúde,Brasileiro,Desempregado
1744,43.0,78096.4413031316,Masculino,1490.378464400453,3.29733088075963,Varejo,Estrangeiro,Desempregado
1745,51.0,51918.04767281908,Masculino,1490.378464400453,30.626093468207323,Varejo,Brasileiro,Desempregado
1746,63.0,99636.97127333998,Feminino,,2.7919793957899897,Tecnologia,Brasileiro,Desempregado
1747,51.0,99350.4018347237,Feminino,1490.378464400453,19.14806882277329,Varejo,Estrangeiro,Empregado
1748,46.0,71525.04897815241,Feminino,,6.893968565798532,Saúde,Brasileiro,Desempregado
1749,21.0,66629.3589756748,Masculino,1490.378464400453,30.093407119115398,Varejo,Estrangeiro,Empregado
1750,34.0,135620.53852257348,Feminino,,36.463649112245065,Varejo,Estrangeiro,Desempregado
1751,52.0,72910.52995527518,Feminino,1490.378464400453,22.16504653433097,Tecnologia,Estrangeiro,Desempregado
1752,30.0,86687.62401930103,Masculino,,21.08589177196722,Varejo,Brasileiro,Desempregado
1753,58.0,60413.09530311633,Masculino,,30.558527853024717,Educação,Brasileiro,Desempregado
1754,56.0,123346.18791964091,Feminino,1490.378464400453,0.20315251902908837,Tecnologia,Brasileiro,Empregado
1755,32.0,74681.01961238644,Feminino,1490.378464400453,36.710345705406425,Varejo,Estrangeiro,Empregado
1756,46.0,89201.38081804058,Feminino,,7.8979526836452685,Varejo,Estrangeiro,Empregado
1757,46.0,56669.64625745767,Feminino,1490.378464400453,39.36475535304949,Tecnologia,Estrangeiro,Empregado
1758,28.0,148457.44904265646,Masculino,,29.450157918418487,Varejo,Brasileiro,Desempregado
1759,49.0,61436.96761546536,Masculino,1490.378464400453,30.97004590802684,Saúde,Brasileiro,Empregado
1760,19.0,121342.81636319395,Masculino,,26.248119214944264,Educação,Brasileiro,Empregado
1761,64.0,78436.9562945949,Feminino,1490.378464400453,18.86652731140641,Educação,Brasileiro,Desempregado
1762,31.0,50777.17563551749,Feminino,,22.865107734446617,Saúde,Brasileiro,Empregado
1763,37.0,124964.84549560765,Masculino,1490.378464400453,1.8561154406050262,Varejo,Estrangeiro,Empregado
1764,39.0,66700.8486286304,Masculino,,24.95838037728057,Varejo,Brasileiro,Empregado
1765,28.0,133149.16842472638,Feminino,,25.04392407948187,Educação,Estrangeiro,Empregado
1766,44.0,139407.14811472787,Feminino,1490.378464400453,35.64803189607238,Varejo,Estrangeiro,Desempregado
1767,20.0,132477.9794239095,Masculino,1490.378464400453,20.226254297208776,Educação,Brasileiro,Desempregado
1768,34.0,29375.98935085071,Masculino,,3.0857749634424403,Educação,Estrangeiro,Empregado
1769,61.0,123421.6681256382,Masculino,,12.247836819283249,Saúde,Brasileiro,Desempregado
1770,45.0,76417.43331239298,Feminino,,26.2251764845727,Educação,Brasileiro,Empregado
1771,46.0,134215.36502277813,Feminino,,,Varejo,Estrangeiro,Empregado
1772,38.0,104744.28283559234,Feminino,1490.378464400453,11.221112874216036,Varejo,Brasileiro,Empregado
1773,64.0,129205.3917679948,Feminino,,32.818760654434136,Tecnologia,Brasileiro,Desempregado
1774,33.0,87428.97123335442,Feminino,,23.37278927050836,Varejo,Estrangeiro,Desempregado
1775,54.0,91878.1880748666,Feminino,,20.3410972709429,Tecnologia,Estrangeiro,Desempregado
1776,37.0,43048.454016708405,Masculino,1490.378464400453,12.738078672232174,Educação,Estrangeiro,Desempregado
1777,23.0,122998.41983616943,Masculino,,29.237121437321335,Varejo,Estrangeiro,Desempregado
1778,36.0,77423.70145837145,Feminino,1490.378464400453,11.508737379601172,Saúde,Estrangeiro,Desempregado
1779,22.0,87510.01478394782,Masculino,1490.378464400453,29.482540705767008,Saúde,Estrangeiro,Empregado
1780,20.0,,Feminino,1490.378464400453,2.8040592106976803,Saúde,Brasileiro,Desempregado
1781,18.0,99855.67500992987,Masculino,1490.378464400453,34.58165366328335,Educação,Brasileiro,Empregado
1782,55.0,50137.340930333434,Feminino,1490.378464400453,19.982658535037313,Educação,Brasileiro,Empregado
1783,32.0,98779.0823938616,Masculino,1490.378464400453,17.5403206679588,Tecnologia,Estrangeiro,Desempregado
1784,51.0,,Masculino,1490.378464400453,24.44093646167698,Saúde,Brasileiro,Empregado
1785,52.0,83690.69275548283,Feminino,,24.967682915850816,Tecnologia,Estrangeiro,Empregado
1786,42.0,28538.909300333475,Feminino,,5.281407075599822,Tecnologia,Brasileiro,Empregado
1787,41.0,51253.6686895352,Masculino,1490.378464400453,30.24934359264853,Varejo,Estrangeiro,Desempregado
1788,29.0,60129.760172628536,Masculino,,11.037131918002515,Varejo,Brasileiro,Desempregado
1789,35.0,,Feminino,,36.19847520679656,Saúde,Estrangeiro,Empregado
1790,32.0,26436.559162264413,Masculino,1490.378464400453,32.7140265365933,Educação,Estrangeiro,Desempregado
1791,61.0,76097.15765364151,Feminino,,,Varejo,Estrangeiro,Empregado
1792,33.0,140503.3588032166,Feminino,1490.378464400453,32.30957172802858,Educação,Estrangeiro,Desempregado
1793,44.0,38985.07706864048,Masculino,,14.255619971996168,Tecnologia,Brasileiro,Empregado
1794,25.0,89553.04852732638,Feminino,1490.378464400453,4.037907265441625,Tecnologia,Brasileiro,Empregado
1795,63.0,123315.29779885589,Masculino,1490.378464400453,38.475529549028316,Tecnologia,Estrangeiro,Desempregado
1796,42.0,142816.41344001458,Masculino,,26.1040806086176,Tecnologia,Estrangeiro,Desempregado
1797,34.0,118347.07994171475,Feminino,,18.243981066503668,Saúde,Estrangeiro,Desempregado
1798,46.0,115070.69358055077,Masculino,1490.378464400453,15.910934061241587,Tecnologia,Brasileiro,Desempregado
1799,,128311.01127447031,Feminino,1490.378464400453,12.98821337033056,Varejo,Estrangeiro,Desempregado
1800,32.0,80775.15262219295,Feminino,1490.378464400453,39.25790381716517,Tecnologia,Estrangeiro,Empregado
1801,44.0,,Feminino,,5.389890605236296,Educação,Brasileiro,Empregado
